,id,network,size,query,evidence,method,prune,heuristic,result,time
429,2d762b30-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'h', 'f']",{'d': False},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: False, 1: False}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09703213401371613
430,2d762b31-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'h', 'f']",{'d': False},mpe,True,degree,"{'p': {0: 0.075}, 'c': {0: True}, 'd': {0: False}, 'b': {0: True}, 'a': {0: True}}",0.03676598900347017
431,2d762b32-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'h', 'f']",{'d': False},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: False}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11242093300097622
432,2d762b33-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},map,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'j': {0: True, 1: True}, 'd': {0: True, 1: True}, 'a': {0: True, 1: True}, 'g': {0: False, 1: True}}",0.3793176990002394
433,2edf0d34-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},map,False,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'j': {0: True, 1: True}, 'd': {0: True, 1: True}, 'a': {0: True, 1: True}, 'g': {0: False, 1: True}}",0.4440653920173645
434,2edf0d35-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},map,True,degree,"{'p': {0: 0.0375}, 'j': {0: True}, 'd': {0: True}, 'g': {0: True}, 'a': {0: True}}",0.37711292202584445
435,2edf0d36-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},map,False,degree,"{'p': {0: 0.0375}, 'j': {0: True}, 'd': {0: True}, 'g': {0: True}, 'a': {0: True}}",0.4363657770154532
436,2edf0d37-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},mpe,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: False, 1: False}, 'b': {0: True, 1: True}, 'i': {0: False, 1: True}}",0.0426614559837617
437,2edf0d38-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: False, 1: False}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.0932028669922147
438,2edf0d39-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},mpe,True,degree,"{'p': {0: 0.0375}, 'c': {0: True}, 'i': {0: True}, 'h': {0: False}, 'b': {0: True}, 'a': {0: True}}",0.05270756297977641
439,2edf0d3a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'd', 'a', 'g']",{'h': False},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: False}, 'a': {0: True}}",0.10966820901376195
440,2edf0d3b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},map,True,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'h': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.11388963600620627
441,2edf0d3c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},map,False,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'h': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.19824426001287065
442,2edf0d3d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},map,True,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'h': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.11310405100812204
443,2fe91c2e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},map,False,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'h': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.19705313397571445
444,2fe91c2f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'b': {0: True}, 'd': {0: False}}",0.032897089986363426
445,2fe91c30-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: False, 1: False}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09111594400019385
446,2fe91c31-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},mpe,True,degree,"{'p': {0: 0.075}, 'c': {0: True}, 'd': {0: False}, 'b': {0: True}, 'a': {0: True}}",0.037851516011869535
447,2fe91c32-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['h', 'c']",{'d': False},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: False}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11111380599322729
448,2fe91c33-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",map,True,fill,"{'p': {0: 0.15, 1: 0.15}, 'j': {0: False, 1: True}}",0.12279296200722456
449,2fe91c34-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",map,False,fill,"{'p': {0: 0.15, 1: 0.15}, 'j': {0: False, 1: True}}",0.26346397199085914
450,2fe91c35-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",map,True,degree,"{'p': {0: 0.15, 1: 0.15}, 'j': {0: False, 1: True}}",0.1227996879897546
451,2fe91c36-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",map,False,degree,"{'p': {0: 0.15, 1: 0.15}, 'j': {0: False, 1: True}}",0.25736571999732405
452,2fe91c37-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",mpe,True,fill,"{'p': {0: 0.3}, 'a': {0: True}, 'c': {0: False}}",0.017799213994294405
453,2fe91c38-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: False, 1: False}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09749803898739628
454,2fe91c39-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",mpe,True,degree,"{'p': {0: 0.3}, 'c': {0: False}, 'a': {0: True}}",0.018714032019488513
455,2fe91c3a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['j'],"{'a': True, 'c': False}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: False}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11646104499232024
456,2fe91c3b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},map,True,fill,"{'p': {0: 0.22499999999999998, 1: 0.22499999999999998}, 'f': {0: False, 1: True}}",0.07021690701367334
457,2fe91c3c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},map,False,fill,"{'p': {0: 0.22499999999999998, 1: 0.22499999999999998}, 'f': {0: False, 1: True}}",0.23146870199707337
458,2fe91c3d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},map,True,degree,"{'p': {0: 0.22499999999999998, 1: 0.22499999999999998}, 'f': {0: False, 1: True}}",0.07045492401812226
459,310c632c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},map,False,degree,"{'p': {0: 0.22499999999999998, 1: 0.22499999999999998}, 'f': {0: False, 1: True}}",0.23355841200100258
460,310c632d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'f': {0: True}, 'g': {0: False}}",0.030598398996517062
461,310c632e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: False, 1: False}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.094976583000971
462,310c632f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},mpe,True,degree,"{'p': {0: 0.075}, 'c': {0: True}, 'g': {0: False}, 'f': {0: True}, 'a': {0: True}}",0.03252552598132752
463,310c6330-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['f'],{'g': False},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: False}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.10842222001519985
464,310c6331-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},map,True,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.08287592898705043
465,310c6332-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},map,False,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.17720785000710748
466,310c6333-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},map,True,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.08041280199540779
467,310c6334-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},map,False,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.18077718597487547
468,310c6335-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},mpe,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'b': {0: True, 1: True}, 'i': {0: False, 1: True}}",0.039408898999681696
469,310c6336-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09442344700801186
470,310c6337-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},mpe,True,degree,"{'p': {0: 0.0375}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.05141932098194957
471,310c6338-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'c']",{'h': True},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11056549198110588
472,310c6339-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},map,True,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'j': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.0989811300241854
473,310c633a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},map,False,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'j': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.2349181250028778
474,310c633b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},map,True,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'j': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.09970003800117411
475,310c633c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},map,False,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'j': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.23798236399306916
476,310c633d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'b': {0: True}, 'i': {0: True}}",0.03780255699530244
477,310c633e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09580403499421664
478,310c633f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},mpe,True,degree,"{'p': {0: 0.075}, 'c': {0: True}, 'i': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.04203211300773546
479,3246b17a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'b']",{'i': True},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.1115105820063036
480,3246b17b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},map,True,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'e': {0: True, 1: True}, 'g': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.18684118200326338
481,3246b17c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},map,False,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'e': {0: True, 1: True}, 'g': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.25760903701302595
482,3246b17d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},map,True,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'e': {0: True, 1: True}, 'g': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.18607642001006752
483,3246b17e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},map,False,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'e': {0: True, 1: True}, 'g': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.2575923980039079
484,3246b17f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},mpe,True,fill,"{'p': {0: 0.15, 1: 0.15}, 'a': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.02476352799567394
485,3246b180-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09608719099196605
486,3246b181-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},mpe,True,degree,"{'p': {0: 0.15}, 'c': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.028524071007268503
487,3246b182-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'c', 'j', 'g']",{'b': True},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.1144829880213365
488,3246b183-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",map,True,fill,"{'p': {0: 0.075, 1: 0.075}, 'g': {0: False, 1: True}}",0.1507944960030727
489,3246b184-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",map,False,fill,"{'p': {0: 0.075, 1: 0.075}, 'g': {0: False, 1: True}}",0.29471913300221786
490,3246b185-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",map,True,degree,"{'p': {0: 0.075, 1: 0.075}, 'g': {0: False, 1: True}}",0.18078365200199187
491,3384ac40-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",map,False,degree,"{'p': {0: 0.075, 1: 0.075}, 'g': {0: False, 1: True}}",0.29495230500469916
492,3384ac41-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",mpe,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: False, 1: False}, 'c': {0: True, 1: True}, 'e': {0: False, 1: False}, 'f': {0: False, 1: True}}",0.03615826400346123
493,3384ac42-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",mpe,False,fill,"{'p': {0: 0.0005859375, 1: 0.0005859375}, 'a': {0: False, 1: False}, 'e': {0: False, 1: False}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09864386299159378
494,3384ac43-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",mpe,True,degree,"{'p': {0: 0.0375}, 'e': {0: False}, 'c': {0: True}, 'f': {0: True}, 'a': {0: False}}",0.042096872988622636
495,3384ac44-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['g'],"{'e': False, 'a': False}",mpe,False,degree,"{'p': {0: 0.0005859375}, 'e': {0: False}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: False}}",0.11460796999745071
496,3384ac45-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",map,True,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'g': {0: True, 1: True}, 'i': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.17941529201925732
497,3384ac46-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",map,False,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'i': {0: False, 1: True}}",0.27236179800820537
498,3384ac47-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",map,True,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'g': {0: True, 1: True}, 'i': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.17796112899668515
499,3384ac48-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",map,False,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'g': {0: True, 1: True}, 'i': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.2722940289822873
500,3384ac49-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",mpe,True,fill,"{'p': {0: 0.0375}, 'a': {0: True}, 'd': {0: False}, 'b': {0: True}, 'c': {0: True}, 'f': {0: True}}",0.0421506289858371
501,3384ac4a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: False, 1: False}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.0989089870126918
502,3384ac4b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",mpe,True,degree,"{'p': {0: 0.0375}, 'c': {0: True}, 'd': {0: False}, 'f': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.04883845700533129
503,3384ac4c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'i', 'g']","{'d': False, 'f': True}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: False}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11681068697362207
504,3384ac4d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},map,True,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'e': {0: 0.0, 1: 1.0}}",0.2187381749972701
505,34b7a0d6-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},map,False,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'e': {0: True, 1: True}, 'i': {0: False, 1: True}}",0.27934949699556455
506,34b7a0d7-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},map,True,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'e': {0: 0.0, 1: 1.0}}",0.21753912800340913
507,34b7a0d8-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},map,False,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: True, 1: True}, 'e': {0: False, 1: True}}",0.2813812750100624
508,34b7a0d9-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},mpe,True,fill,"{'p': {0: 0.15, 1: 0.15}, 'a': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: False, 1: True}}",0.026938344992231578
509,34b7a0da-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09714847299619578
510,34b7a0db-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},mpe,True,degree,"{'p': {0: 0.15}, 'c': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.0301113500026986
511,34b7a0dc-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']",{'b': True},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.1179405559960287
512,34b7a0dd-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'f']","{'j': False, 'h': True}",map,True,fill,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'e': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.19191194098675624
513,34b7a0de-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['e', 'f']","{'j': False, 'h': True}",map,False,fill,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'e': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.2293938210059423
